element_global_id	simglobal_id	simnote	simelcode	simname	simusstatus	simlevelid
684064	684643		CEGL006145	<i>Prunus serotina - Sassafras albidum - Amelanchier canadensis - Quercus velutina / Smilax rotundifolia</i> Forest	C	47
683622	686866		CEGL006144	<i>Quercus alba - Fagus grandifolia</i> Western Allegheny Plateau Forest	C	47
687627	686866	(White Oak-Beech Forest)	CEGL006144	<i>Quercus alba - Fagus grandifolia</i> Western Allegheny Plateau Forest	C	47
686917	689512	is the northern analog of this beach heather association.	CEGL006143	<i>Hudsonia tomentosa - Arctostaphylos uva-ursi</i> Dwarf-shrubland	C	47
685381	689512		CEGL006143	<i>Hudsonia tomentosa - Arctostaphylos uva-ursi</i> Dwarf-shrubland	C	47
688846	686617		CEGL006141	<i>Cladium mariscoides / Vaccinium macrocarpon - Morella pensylvanica</i> Wet Dwarf-shrubland	C	47
689877	686617		CEGL006141	<i>Cladium mariscoides / Vaccinium macrocarpon - Morella pensylvanica</i> Wet Dwarf-shrubland	C	47
685335	684829	occurs in wetter dune flats and swales.	CEGL006137	<i>Pinus taeda / Morella cerifera / Osmunda regalis var. spectabilis</i> Swamp Forest	C	47
685756	686982		CEGL006134	<i>Quercus rubra - (Quercus montana) / Vaccinium</i> spp. / <i>Deschampsia flexuosa</i> Woodland	C	47
684364	686982	replaces this type in New England.	CEGL006134	<i>Quercus rubra - (Quercus montana) / Vaccinium</i> spp. / <i>Deschampsia flexuosa</i> Woodland	C	47
688103	689039		CEGL006132	<i>Acer rubrum - Nyssa sylvatica</i> High Allegheny Plateau-Central Appalachian Seep Forest	C	47
689702	684081		CEGL006130	<i>Fagus grandifolia / Carex pensylvanica - Ageratina altissima var. roanensis</i> Forest	C	47
685818	684082		CEGL006129	<i>Tsuga canadensis - (Betula alleghaniensis) - Picea rubens / Cornus canadensis</i> Forest	C	47
688095	684082	is found in the northeastern United States and contains <i>Picea rubens</i>.	CEGL006129	<i>Tsuga canadensis - (Betula alleghaniensis) - Picea rubens / Cornus canadensis</i> Forest	C	47
688029	687049	has a more northeasterly distribution.	CEGL006125	<i>Quercus rubra - Acer saccharum - Liriodendron tulipifera</i> Forest	C	47
687627	687049	(Oak-Maple-Tuliptree)	CEGL006125	<i>Quercus rubra - Acer saccharum - Liriodendron tulipifera</i> Forest	C	47
689251	687049		CEGL006125	<i>Quercus rubra - Acer saccharum - Liriodendron tulipifera</i> Forest	C	47
686716	687049		CEGL006125	<i>Quercus rubra - Acer saccharum - Liriodendron tulipifera</i> Forest	C	47
689384	687049	has a more northern distribution, usually on non-calcareous soils of intermediate fertility.	CEGL006125	<i>Quercus rubra - Acer saccharum - Liriodendron tulipifera</i> Forest	C	47
687038	686266	is a northeastern type	CEGL006123	<i>Cornus racemosa / Carex (sterilis, aquatilis, lacustris)</i> Fen	C	47
689865	689771		CEGL006121	<i>Quercus ilicifolia - Prunus pumila</i> Shrubland	C	47
687709	683349		CEGL006112	<i>Abies balsamea - (Betula papyrifera var. cordifolia)</i> Forest	C	47
689771	689865		CEGL006111	<i>Quercus ilicifolia - Quercus prinoides</i> Scrub	C	47
688264	687145		CEGL006110	<i>Liquidambar styraciflua - Acer rubrum - Quercus phellos / Eubotrys racemosa</i> Swamp Fores	C	47
684725	686567		CEGL006107	<i>Dactylis glomerata - Phleum pratense - Festuca</i> spp. - <i>Solidago</i> spp. Ruderal Meadow	C	47
684424	686292		CEGL006106	<i>Cakile edentula ssp. edentula - Mertensia maritima</i> Sparse Beach Vegetation	C	47
684786	686292		CEGL006106	<i>Cakile edentula ssp. edentula - Mertensia maritima</i> Sparse Beach Vegetation	C	47
688107	687799		CEGL006098	<i>Picea mariana / (Vaccinium corymbosum, Gaylussacia baccata) / Sphagnum</i> sp. Swamp Woodland	C	47
689321	684506		CEGL006075	<i>Fagus grandifolia - Quercus (alba, rubra) - Liriodendron tulipifera / (Ilex opaca var. opaca)</i> Forest	C	47
689277	684506		CEGL006075	<i>Fagus grandifolia - Quercus (alba, rubra) - Liriodendron tulipifera / (Ilex opaca var. opaca)</i> Forest	C	47
686869	685066	northeastern type.	CEGL006069	<i>Cephalanthus occidentalis - Decodon verticillatus</i> Shrub Swamp	C	47
685625	683124		CEGL006067	<i>Morella pensylvanica / Schizachyrium littorale - Danthonia spicata</i> Shrub Grassland	C	47
685772	683124		CEGL006067	<i>Morella pensylvanica / Schizachyrium littorale - Danthonia spicata</i> Shrub Grassland	C	47
683124	685625		CEGL006066	<i>Gaylussacia baccata - Vaccinium angustifolium - Arctostaphylos uva-ursi / Schizachyrium littorale</i> Dwarf-shrubland	C	47
684398	688664		CEGL006062	<i>Alnus incana - Cornus (amomum, sericea) / Clematis virginiana</i> Shrub Swamp	C	47
686532	683281	occurs in freshwater tidal conditions.	CEGL006058	<i>Isoetes riparia</i> Tidal Marsh	C	47
687537	683617		CEGL006057	<i>Quercus montana - Quercus rubra / Hamamelis virginiana</i> Forest	C	47
686143	683617	is common in the Central Appalachians, possibly ranging north to New Jersey.	CEGL006057	<i>Quercus montana - Quercus rubra / Hamamelis virginiana</i> Forest	C	47
690048	683617		CEGL006057	<i>Quercus montana - Quercus rubra / Hamamelis virginiana</i> Forest	C	47
687447	684253	is a similar forest with a canopy dominated by <i>Abies fraseri</i> but lacking an evergreen-dominated shrub stratum.	CEGL006049	<i>Abies fraseri / Viburnum lantanoides / Dryopteris campyloptera - Oxalis montana / Hylocomium splendens</i> Forest	C	47
689957	689867		CEGL006395	<i>Acer rubrum / Alnus incana - Ilex verticillata / Osmunda regalis</i> Woodland	C	47
685625	685772		CEGL006393	<i>Vaccinium angustifolium / Schizachyrium scoparium - Carex lucorum</i> Shrub Grassland	C	47
688403	683857		CEGL006380	<i>Betula alleghaniensis - Acer rubrum - (Tsuga canadensis, Abies balsamea) / Osmunda cinnamomea</i> Swamp Forest	C	47
684643	683856		CEGL006379	<i>Amelanchier canadensis - Viburnum</i> spp. - <i>Morella pensylvanica</i> Scrub Forest	C	47
684506	689277		CEGL006377	<i>Fagus grandifolia - Quercus alba - Quercus rubra</i> Forest	C	47
685156	688944	lacks <i>Viburnum acerifolium</i> and <i>Cornus florida</i> and in general is less diverse and occurring on relatively more nutrient-poor soils.	CEGL006375	<i>Quercus coccinea - Quercus velutina / Sassafras albidum / Vaccinium pallidum</i> Forest	C	47
683683	688806		CEGL006374	<i>Quercus velutina - Quercus coccinea - Quercus montana / Kalmia latifolia</i> Forest	C	47
684553	685410	Atlantic white-cedar swamps in alluvial settings with robust and diverse herbaceous layer	CEGL006364	<i>Chamaecyparis thyoides - Acer rubrum / Lycopus</i> spp. Swamp Forest	C	47
683137	685410	Atlantic white-cedar swamps in alluvial settings with robust and diverse herbaceous layer.	CEGL006364	<i>Chamaecyparis thyoides - Acer rubrum / Lycopus</i> spp. Swamp Forest	C	47
688211	685410	Atlantic white-cedar swamps in alluvial settings with robust and diverse herbaceous layer.	CEGL006364	<i>Chamaecyparis thyoides - Acer rubrum / Lycopus</i> spp. Swamp Forest	C	47
684571	685410	Atlantic white-cedar swamps in alluvial settings with robust and diverse herbaceous layer.	CEGL006364	<i>Chamaecyparis thyoides - Acer rubrum / Lycopus</i> spp. Swamp Forest	C	47
683137	684571	distinguished by presence of boreal species.	CEGL006363	<i>Chamaecyparis thyoides - Picea rubens / Gaylussacia baccata / Gaultheria hispidula</i> Swamp Forest	C	47
684553	684571	distinguished by presence of boreal species.	CEGL006363	<i>Chamaecyparis thyoides - Picea rubens / Gaylussacia baccata / Gaultheria hispidula</i> Swamp Forest	C	47
689133	684571	distinguished by presence of boreal species.	CEGL006363	<i>Chamaecyparis thyoides - Picea rubens / Gaylussacia baccata / Gaultheria hispidula</i> Swamp Forest	C	47
688211	684571	distinguished by presence of boreal species.	CEGL006363	<i>Chamaecyparis thyoides - Picea rubens / Gaylussacia baccata / Gaultheria hispidula</i> Swamp Forest	C	47
688759	687548		CEGL006361	<i>Picea mariana - Picea rubens / Pleurozium schreberi</i> Swamp Forest	C	47
685116	687548	has black spruce abundant and occurs in more boreal settings, on poorly drained but not usually saturated soils.	CEGL006361	<i>Picea mariana - Picea rubens / Pleurozium schreberi</i> Swamp Forest	C	47
683450	686760		CEGL006358	<i>Schoenoplectus acutus - Carex lasiocarpa</i> Marsh	C	47
688211	683137	distinguished by dense <i>Rhododendron maximum</i> in shrub layer.	CEGL006355	<i>Chamaecyparis thyoides / Rhododendron maximum</i> Swamp Forest	C	47
684553	683137	distinguished by dense <i>Rhododendron maximum</i> in shrub layer.	CEGL006355	<i>Chamaecyparis thyoides / Rhododendron maximum</i> Swamp Forest	C	47
684571	683137	distinguished by dense <i>Rhododendron maximum</i> in shrub layer.	CEGL006355	<i>Chamaecyparis thyoides / Rhododendron maximum</i> Swamp Forest	C	47
686532	687578	occurs on sandy substrates, not mud flats.	CEGL006352	<i>Eriocaulon parkeri - Polygonum punctatum</i> Tidal Marsh	C	47
685540	687973		CEGL006349	<i>Scirpus cyperinus</i> Wet Meadow	C	47
686527	683186		CEGL006344	<i>Laminaria agardhii </i>Tidal Algal Nonvascular Vegetation	C	47
683186	686527		CEGL006341	<i>Ascophyllum nodosum - Fucus vesiculosus</i> Tidal Algal Nonvascular Vegetation	C	47
688051	689661	is described to the north of Virginia.	CEGL006338	<i>Panicum hemitomon - Panicum verrucosum</i> Marsh	C	47
683445	684398		CEGL006337	<i>Alnus (incana ssp. rugosa, serrulata) - Cornus amomum</i> Tidal Shrub Swamp	C	47
685818	689294		CEGL006328	<i>Pinus strobus - Tsuga canadensis</i> Lower New England-Northern Piedmont Forest	C	47
686708	683227	occurs in the same region but is dominated by <i>Pinus echinata</i> instead of <i>Pinus taeda</i>.	CEGL006327	<i>Pinus echinata</i> Ruderal Forest	C	47
685580	689615		CEGL006044	<i>Phalaris arundinacea</i> Eastern Ruderal Marsh	C	47
684829	685335		CEGL006040	<i>Pinus taeda - Quercus (falcata, nigra) / Morella cerifera / Vitis rotundifolia</i> Forest	C	47
688917	683963		CEGL006037	<i>Juniperus virginiana - Fraxinus americana / Carex pensylvanica - Cheilanthes lanosa</i> Open Woodland	C	47
684125	689731		CEGL006031	<i>(Picea mariana, Abies balsamea) / <i>Kalmia angustifolia - Ledum groenlandicum</i> Dwarf-shrubland</i>	C	47
687618	686704		CEGL006027	<i>Stuckenia pectinata - Potamogeton perfoliatus - (Zannichellia palustris)</i> Tidal Marsh	C	47
687881	686704		CEGL006027	<i>Stuckenia pectinata - Potamogeton perfoliatus - (Zannichellia palustris)</i> Tidal Marsh	C	47
687571	688078		CEGL006022	<i>Pinus rigida / Vaccinium myrtilloides / Sphagnum</i> spp. Swamp Woodland	C	47
686389	687513	is a similar upland white-cedar cliff community.	CEGL006021	<i>Thuja occidentalis / Carex eburnea</i> Forest	C	47
689294	688339		CEGL006019	<i>Pinus strobus - Tsuga canadensis / Acer pensylvanicum / Polystichum acrostichoides</i> Forest	C	47
688029	685169	is a drier association found to the North and East.	CEGL006017	<i>Acer saccharum - Quercus muehlenbergii / Cercis canadensis</i> Forest	C	47
688027	685169		CEGL006017	<i>Acer saccharum - Quercus muehlenbergii / Cercis canadensis</i> Forest	C	47
686267	685169	clearly related but more xeric and without oak dominance.	CEGL006017	<i>Acer saccharum - Quercus muehlenbergii / Cercis canadensis</i> Forest	C	47
685725	685169		CEGL006017	<i>Acer saccharum - Quercus muehlenbergii / Cercis canadensis</i> Forest	C	47
685451	688103		CEGL006014	<i>Acer rubrum - Nyssa sylvatica - Betula alleghaniensis / Sphagnum</i> spp. Swamp Forest	C	47
689957	688103		CEGL006014	<i>Acer rubrum - Nyssa sylvatica - Betula alleghaniensis / Sphagnum</i> spp. Swamp Forest	C	47
685609	686708	of the Piedmont and related areas.	CEGL006011	<i>Pinus taeda / Liquidambar styraciflua - Acer rubrum var. rubrum / Vaccinium stamineum</i> Ruderal Forest	C	47
688976	686708	is an earlier successional stage of this association and is distinguished by a lack of <i>Liquidambar styraciflua</i> in the canopy and a well-developed hardwood understory.	CEGL006011	<i>Pinus taeda / Liquidambar styraciflua - Acer rubrum var. rubrum / Vaccinium stamineum</i> Ruderal Forest	C	47
683227	686708	occurs in similar environments with similar disturbance histories but is dominated by (&gt;50% of canopy) <i>Pinus taeda</i> instead of <i>Pinus echinata</i>.	CEGL006011	<i>Pinus taeda / Liquidambar styraciflua - Acer rubrum var. rubrum / Vaccinium stamineum</i> Ruderal Forest	C	47
687081	686708	of the Piedmont and related areas.	CEGL006011	<i>Pinus taeda / Liquidambar styraciflua - Acer rubrum var. rubrum / Vaccinium stamineum</i> Ruderal Forest	C	47
684218	686708		CEGL006011	<i>Pinus taeda / Liquidambar styraciflua - Acer rubrum var. rubrum / Vaccinium stamineum</i> Ruderal Forest	C	47
686533	689354		CEGL006010	<i>Pinus resinosa / Gaylussacia baccata - Vaccinium angustifolium</i> Woodland	C	47
686573	689355	occurs in glaciated areas, differentiated by having <i>Larix laricina</i>.	CEGL006009	<i>Acer rubrum - Fraxinus nigra - (Larix laricina) / Rhamnus alnifolia</i> Swamp Forest	C	47
686037	683188	This type is found in the northeastern United States.	CEGL006007	<i>Thuja occidentalis / Sphagnum (girgensohnii, warnstorfii)</i> Swamp Forest	C	47
686709	683188		CEGL006007	<i>Thuja occidentalis / Sphagnum (girgensohnii, warnstorfii)</i> Swamp Forest	C	47
684198	689496		CEGL006006	<i>Spartina patens - Distichlis spicata - (Juncus gerardii)</i> Salt Marsh	C	47
684204	689496		CEGL006006	<i>Spartina patens - Distichlis spicata - (Juncus gerardii)</i> Salt Marsh	C	47
683972	688446		CEGL005284	<i>Quercus muehlenbergii / Schizachyrium scoparium - Bouteloua curtipendula</i> Wooded Grassland	C	47
688617	684612	This is the more southern graminoid "bog" type, more like a poor fen.	CEGL005279	<i>Carex lasiocarpa - Carex oligosperma - (Lysimachia terrestris) / Sphagnum</i> spp. Acidic Peatland	C	47
689666	684612	is the open graminoid version.	CEGL005279	<i>Carex lasiocarpa - Carex oligosperma - (Lysimachia terrestris) / Sphagnum</i> spp. Acidic Peatland	C	47
689513	686954		CEGL005278	<i>Chamaedaphne calyculata - Ledum groenlandicum - Kalmia polifolia</i> Bog	C	47
688058	686954		CEGL005278	<i>Chamaedaphne calyculata - Ledum groenlandicum - Kalmia polifolia</i> Bog	C	47
683412	686954		CEGL005278	<i>Chamaedaphne calyculata - Ledum groenlandicum - Kalmia polifolia</i> Bog	C	47
685409	686954		CEGL005278	<i>Chamaedaphne calyculata - Ledum groenlandicum - Kalmia polifolia</i> Bog	C	47
684360	686954		CEGL005278	<i>Chamaedaphne calyculata - Ledum groenlandicum - Kalmia polifolia</i> Bog	C	47
683412	689513		CEGL005277	<i>Chamaedaphne calyculata / Carex oligosperma / Sphagnum</i> spp. Poor Fen	C	47
686925	689513	open leatherleaf poor fens with less than 10% tree cover.	CEGL005277	<i>Chamaedaphne calyculata / Carex oligosperma / Sphagnum</i> spp. Poor Fen	C	47
684360	689513		CEGL005277	<i>Chamaedaphne calyculata / Carex oligosperma / Sphagnum</i> spp. Poor Fen	C	47
689666	689513		CEGL005277	<i>Chamaedaphne calyculata / Carex oligosperma / Sphagnum</i> spp. Poor Fen	C	47
686954	689513	is a leatherleaf bog with minerotrophic indicators.	CEGL005277	<i>Chamaedaphne calyculata / Carex oligosperma / Sphagnum</i> spp. Poor Fen	C	47
685030	689513		CEGL005277	<i>Chamaedaphne calyculata / Carex oligosperma / Sphagnum</i> spp. Poor Fen	C	47
689327	686836	is a rich shore fen type.	CEGL005275	<i>Dasiphora fruticosa ssp. floribunda - Myrica gale</i> Shore Fen	C	47
688452	686836	shrubby version of the same type.	CEGL005275	<i>Dasiphora fruticosa ssp. floribunda - Myrica gale</i> Shore Fen	C	47
683112	686836	is a rich shrub shore fen in the Great Lakes region.	CEGL005275	<i>Dasiphora fruticosa ssp. floribunda - Myrica gale</i> Shore Fen	C	47
683412	686836	is a rich shore fen along the Great Lakes shoreline.	CEGL005275	<i>Dasiphora fruticosa ssp. floribunda - Myrica gale</i> Shore Fen	C	47
686006	688865		CEGL005274	<i>Schoenoplectus acutus - Schoenoplectus subterminalis - Eleocharis palustris - (Schoenoplectus americanus)</i> Northern Great Lakes Shore Marsh	C	47
689103	688865		CEGL005274	<i>Schoenoplectus acutus - Schoenoplectus subterminalis - Eleocharis palustris - (Schoenoplectus americanus)</i> Northern Great Lakes Shore Marsh	C	47
686898	689094	Treed bogs in smaller basins that are closed canopy may key to this type, a black spruce poor swamp type more typically found in basins. It may be that, apart from peatland setting (i.e., open peatland complex vs. closed basin), these two types are vegetationally indistinguishable.	CEGL005271	<i>Picea mariana - (Larix laricina) / Ledum groenlandicum / Sphagnum</i> spp. Swamp Forest	C	47
684258	689094	Treed bogs in smaller basins that are closed canopy may key to this type, a black spruce poor swamp type more typically found in basins. It may be that, apart from peatland setting (i.e., open peatland complex vs. closed basin), these two types are vegetationally indistinguishable.	CEGL005271	<i>Picea mariana - (Larix laricina) / Ledum groenlandicum / Sphagnum</i> spp. Swamp Forest	C	47
688759	689094		CEGL005271	<i>Picea mariana - (Larix laricina) / Ledum groenlandicum / Sphagnum</i> spp. Swamp Forest	C	47
690042	689094		CEGL005271	<i>Picea mariana - (Larix laricina) / Ledum groenlandicum / Sphagnum</i> spp. Swamp Forest	C	47
687799	689094		CEGL005271	<i>Picea mariana - (Larix laricina) / Ledum groenlandicum / Sphagnum</i> spp. Swamp Forest	C	47
